--------- beginning of /dev/log/system 
05-22 14:23:25.835 I/Vold    (  117): Vold 2.1 (the revenge) firing up 
05-22 14:23:27.867 W/dalvikvm(  125): PR_SET_NO_NEW_PRIVS failed. Is your kernel compiled correctly?: Invalid argument 
05-22 14:34:58.679 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:58.679 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:58.679 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:58.687 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:58.687 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:58.687 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:58.687 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:58.687 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:58.695 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:58.695 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:58.695 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:58.695 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:58.695 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:58.695 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:58.695 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:58.695 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:58.695 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:58.702 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:58.702 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:58.702 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:58.702 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:58.702 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:58.702 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:58.702 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:58.702 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:58.702 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:58.702 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:58.710 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:58.710 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:58.710 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:58.710 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:58.710 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:58.710 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:58.710 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:58.710 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:58.710 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:58.710 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:58.718 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:58.718 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:58.718 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:58.718 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:58.773 D/        ( 3216): [---null: -1---]  xxd111  getPackageName  com.pekall.emdm.launcher
05-22 14:34:58.773 D/        ( 3216): [---null: -1---]  xxd111  getClassName  com.pekall.emdm.contacts.activities.PeopleActivity
05-22 14:34:58.773 D/        ( 3216): [---null: -1---]  xxd111  info.title  EmdmContacts ,count is 0
05-22 14:34:58.781 D/        ( 3216): [---null: -1---]  xxd111  getPackageName  com.pekall.emdm.launcher
05-22 14:34:58.781 D/        ( 3216): [---null: -1---]  xxd111  getClassName  com.pekall.emdm.browser.BrowserActivity
05-22 14:34:58.781 D/        ( 3216): [---null: -1---]  xxd111  info.title  Safe Browser ,count is 0
05-22 14:34:58.781 D/        ( 3216): [---null: -1---]  xxd111  getPackageName  com.pekall.emdm.launcher
05-22 14:34:58.781 D/        ( 3216): [---null: -1---]  xxd111  getClassName  com.pekall.emdm.launcher.ui.AboutActivity
05-22 14:34:58.781 D/        ( 3216): [---null: -1---]  xxd111  info.title  About ,count is 0
05-22 14:34:58.781 D/        ( 3216): [---null: -1---]  xxd111  getPackageName  com.pekall.emdm.launcher
05-22 14:34:58.788 D/        ( 3216): [---null: -1---]  xxd111  getClassName  com.pekall.emdm.launcher.ui.SettingActivity
05-22 14:34:58.788 D/        ( 3216): [---null: -1---]  xxd111  info.title  Setting ,count is 0
05-22 14:34:58.788 V/l       ( 3216): Connected: com.pekall.exchange.ExchangeService
05-22 14:34:58.788 D/ExchangeService( 3216): !!! EAS ExchangeService, onStartCommand, startingUp = false, running = false
05-22 14:34:58.788 D/ExchangeService( 3216): to start secureStorageService now
05-22 14:34:58.796 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:58.796 V/a       ( 3216): Bind requested for task test
05-22 14:34:58.796 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:58.796 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:58.804 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:58.804 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:58.812 V/l       ( 3216): Task setLogging completed; disconnecting
05-22 14:34:58.812 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:58.812 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:58.812 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:58.820 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:58.820 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:58.827 E/QueryController( 3004): Cannot proceed when root node is null. Aborted search
05-22 14:34:58.827 E/QueryController( 3004): Got null root node from accessibility - Retrying...
05-22 14:34:58.851 W/Parcel  (  802): Attempt to read object from Parcel 0x5ed47dac at offset 200 that is not in the object list
05-22 14:34:58.859 D/ExchangeService( 3216): Reconciling accounts...
05-22 14:34:58.859 V/a       ( 3216): Bind requested for task reconcileAccounts
05-22 14:34:58.890 V/a       ( 3216): Waiting for task reconcileAccounts to complete...
05-22 14:34:58.968 I/ActivityManager(  375): Displayed com.pekall.emdm.launcher/.Launcher: +3s235ms
05-22 14:34:58.984 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:58.984 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:58.984 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:58.991 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:58.991 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:58.991 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:58.991 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:58.991 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:58.991 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:58.991 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:58.991 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:58.999 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:58.999 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:58.999 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:58.999 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:58.999 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:58.999 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:58.999 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:58.999 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:58.999 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:59.007 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:59.007 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:59.007 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:59.007 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:59.007 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:59.007 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:59.015 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:59.015 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:59.015 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:59.015 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:59.015 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:59.015 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:59.015 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:59.015 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:59.015 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:59.015 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:59.023 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:59.023 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:59.023 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:59.023 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:59.023 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:59.023 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:59.023 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:59.023 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:59.031 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:59.031 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:59.031 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:59.031 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:59.031 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:59.031 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:59.062 V/a       ( 3216): Connected: com.pekall.semail.service.AccountServiceInternal
05-22 14:34:59.070 V/a       ( 3216): Connected: com.pekall.semail.service.AccountServiceInternal
05-22 14:34:59.070 V/a       ( 3216): Connection test succeeded in 275ms
05-22 14:34:59.070 V/a       ( 3216): Task test completed; disconnecting
05-22 14:34:59.077 V/a       ( 3216): Task reconcileAccounts completed; disconnecting
05-22 14:34:59.077 V/a       ( 3216): Wait for reconcileAccounts finished in 189ms
05-22 14:34:59.124 D/ExchangeService( 3216): !!! EAS ExchangeService, stopping self
05-22 14:34:59.140 I/QueryController( 3004): Matched selector: UiSelector[TEXT=Personal Mode] <<==>> [android.view.accessibility.AccessibilityNodeInfo@1d53f; boundsInParent: Rect(0, 0 - 160, 200); boundsInScreen: Rect(190, 608 - 350, 808); packageName: com.pekall.emdm.launcher; className: android.widget.TextView; text: Personal Mode; contentDescription: null; viewIdResName: null; checkable: false; checked: false; focusable: false; focused: false; selected: false; clickable: true; longClickable: true; enabled: true; password: false; scrollable: false; [ACTION_SELECT, ACTION_CLEAR_SELECTION, ACTION_CLICK, ACTION_LONG_CLICK, ACTION_ACCESSIBILITY_FOCUS, ACTION_NEXT_AT_MOVEMENT_GRANULARITY, ACTION_PREVIOUS_AT_MOVEMENT_GRANULARITY, ACTION_SET_SELECTION]]
05-22 14:34:59.140 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:59.140 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:59.140 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:59.140 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:59.148 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:59.148 D/        ( 3216): [---null: -1---]  1111222  mLongAxisStartPadding110
05-22 14:34:59.148 D/        ( 3216): [---null: -1---]  11112223  heightSpecSize1094
05-22 14:34:59.148 D/        ( 3216): [---null: -1---]  11112223  mLongAxisStartPadding110
05-22 14:34:59.148 D/        ( 3216): [---null: -1---]  11112223  mLongAxisEndPadding110
05-22 14:34:59.148 D/        ( 3216): [---null: -1---]  11112223  mRows4
05-22 14:34:59.156 D/ExchangeService( 3216): !!! EAS ExchangeService, onDestroy
05-22 14:34:59.179 D/BluetoothManagerService(  375): Message: 20
05-22 14:34:59.187 D/BluetoothManagerService(  375): Added callback: android.bluetooth.IBluetoothManagerCallback$Stub$Proxy@42927458:true
05-22 14:34:59.187 W/Settings( 3216): Setting data_roaming has moved from android.provider.Settings.System to android.provider.Settings.Global, returning read-only value.
05-22 14:34:59.695 I/QueryController( 3004): Matched selector: UiSelector[PACKAGE NAME=com.pekall.emdm.launcher] <<==>> [android.view.accessibility.AccessibilityNodeInfo@16fe4; boundsInParent: Rect(0, 0 - 720, 1184); boundsInScreen: Rect(0, 0 - 720, 1184); packageName: com.pekall.emdm.launcher; className: android.widget.FrameLayout; text: null; contentDescription: null; viewIdResName: null; checkable: false; checked: false; focusable: false; focused: false; selected: false; clickable: false; longClickable: false; enabled: true; password: false; scrollable: false; [ACTION_SELECT, ACTION_CLEAR_SELECTION, ACTION_ACCESSIBILITY_FOCUS]]
05-22 14:34:59.734 I/QueryController( 3004): Matched selector: UiSelector[TEXT=Personal Mode, CLASS=android.widget.TextView, PACKAGE NAME=com.pekall.emdm.launcher] <<==>> [android.view.accessibility.AccessibilityNodeInfo@1d53f; boundsInParent: Rect(0, 0 - 160, 200); boundsInScreen: Rect(190, 608 - 350, 808); packageName: com.pekall.emdm.launcher; className: android.widget.TextView; text: Personal Mode; contentDescription: null; viewIdResName: null; checkable: false; checked: false; focusable: false; focused: false; selected: false; clickable: true; longClickable: true; enabled: true; password: false; scrollable: false; [ACTION_SELECT, ACTION_CLEAR_SELECTION, ACTION_CLICK, ACTION_LONG_CLICK, ACTION_ACCESSIBILITY_FOCUS, ACTION_NEXT_AT_MOVEMENT_GRANULARITY, ACTION_PREVIOUS_AT_MOVEMENT_GRANULARITY, ACTION_SET_SELECTION]]
05-22 14:34:59.757 I/QueryController( 3004): Matched selector: UiSelector[TEXT=Personal Mode, CLASS=android.widget.TextView, PACKAGE NAME=com.pekall.emdm.launcher] <<==>> [android.view.accessibility.AccessibilityNodeInfo@1d53f; boundsInParent: Rect(0, 0 - 160, 200); boundsInScreen: Rect(190, 608 - 350, 808); packageName: com.pekall.emdm.launcher; className: android.widget.TextView; text: Personal Mode; contentDescription: null; viewIdResName: null; checkable: false; checked: false; focusable: false; focused: false; selected: false; clickable: true; longClickable: true; enabled: true; password: false; scrollable: false; [ACTION_SELECT, ACTION_CLEAR_SELECTION, ACTION_CLICK, ACTION_LONG_CLICK, ACTION_ACCESSIBILITY_FOCUS, ACTION_NEXT_AT_MOVEMENT_GRANULARITY, ACTION_PREVIOUS_AT_MOVEMENT_GRANULARITY, ACTION_SET_SELECTION]]
05-22 14:34:59.765 I/AndroidRuntime( 3004): VM exiting with result code 0.
05-22 14:35:00.507 D/MDM :   ( 3216): [null:-1]->MSG_WEBSOCKET_OPEN
05-22 14:35:00.515 D/PushMessageManager( 3216): [null:-1]->add sent message : {"params":{"device":"00013fbc8ecec5b90000014622a3b70b","token":"123456"},"id":0,"command":0,"reason":0,"result":0,"type":0}
05-22 14:35:00.531 D/MDM :   ( 3216): [null:-1]->MSG_WEBSOCKET_MESSAGE : {"id":0,"type":1,"command":0,"result":0,"reason":0}
05-22 14:35:00.538 D/MdmService( 3216): [null:-1]->push message type :1
05-22 14:35:00.538 D/PushMessageManager( 3216): [null:-1]->remove sent message : 0
05-22 14:35:00.538 D/PushMessageManager( 3216): [null:-1]->sent message :{"params":{"device":"00013fbc8ecec5b90000014622a3b70b","token":"123456"},"id":0,"command":0,"reason":0,"result":0,"type":0}
05-22 14:35:00.538 D/PushMessageManager( 3216): [null:-1]->has message : 0
05-22 14:35:01.101 D/CommandManager( 3216): [null:-1]->requestType: DeviceInformation
05-22 14:35:01.132 W/Parcel  (  802): Attempt to read object from Parcel 0x5dfdfdac at offset 200 that is not in the object list
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): [null:-1]->update command aebfcdd4-3ff9-40f7-9389-a91529b2393f to commandStatus <?xml version="1.0" encoding="UTF-8"?>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): <!DOCTYPE plist PUBLIC "-//Apple//DTD PLIST 1.0//EN" "http://www.apple.com/DTDs/PropertyList-1.0.dtd">
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): <plist version="1.0">
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): <dict>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 	<key>QueryResponses</key>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 	<dict>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<key>deviceId</key>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<string>00013fbc8ecec5b90000014622a3b70b</string>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<key>deviceSecurityStatus</key>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<string>root</string>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<key>diskTotal</key>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<string>0.0</string>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<key>diskUsed</key>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<string>0.0</string>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<key>displaySize</key>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<string>720x1184</string>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<key>freeDiskSize</key>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<integer>0</integer>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<key>freeRamSize</key>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<integer>27709440</integer>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<key>language</key>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<string>en-US</string>
05-22 14:35:01.156 D/MdmDatabaseHelper( 3216): 		<key>netSpeed</key>
